[2014-10-11 15:42:17             ::1                   Asia/Kolkata] 1049   $$$Unknown database 'iiitdmatudentsportal'$$$
[2014-10-17 02:19:30             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:19:49             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:19:49             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:21:49             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:21:49             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:21:49             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:22:13             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:22:13             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:22:57             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:22:57             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:23:30             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:23:30             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:23:38             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:23:38             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:23:38             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:23:55             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:23:55             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:23:55             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:24:03             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:24:03             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:25:00             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:25:00             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:25:21             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:25:21             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:27:26             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:27:26             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:28:33             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:28:33             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:29:37             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:29:37             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:30:04             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:30:04             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:31:42             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:31:42             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:33:23             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:33:23             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:34:03             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:34:03             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:34:35             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-17 02:34:35             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:50:48             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 22:09:32             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 22:09:50             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 00:38:58             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 00:40:41             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 00:42:09             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 00:43:06             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 00:45:44             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 00:50:07             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 00:55:17             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 00:56:17             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:23:46             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 02:27:03             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 02:35:24             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:35:29             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:35:35             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:36:24             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:36:32             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:39:03             ::1                   Asia/Kolkata] 0      $$$$$$

